Entrez GeneID 1	Entrez GeneID 2	Pathophenotypic similarity
2200	673	2.0267
1716	6718	2.0267
23529	64221	2.0267
6197	170302	2.0267
7077	7157	2.0266
1717	8195	2.0266
100151683	168667	2.0266
120227	3549	2.0266
3265	10225	2.0265
11093	51251	2.0265
1301	8443	2.0265
2317	147372	2.0265
7157	283120	2.0265
4068	4352	2.0265
6023	6208	2.0264
5728	2261	2.0264
7454	94	2.0264
2719	6662	2.0264
147372	55636	2.0264
2192	57560	2.0263
2200	10269	2.0263
1300	249	2.0263
22858	10225	2.0263
1829	6391	2.0262
2165	861	2.0262
3717	2811	2.0262
4000	5913	2.0262
4893	54949	2.0262
5307	9469	2.0261
843	3043	2.0261
120892	5621	2.0261
3861	3848	2.0261
2720	6654	2.0261
1122	7306	2.0261
11285	3549	2.0261
7048	10516	2.026
8557	58	2.026
3053	93183	2.026
4070	30813	2.026
10082	9968	2.0259
930	4860	2.0258
2317	1513	2.0258
10743	1501	2.0258
1122	5080	2.0258
5205	6710	2.0257
9241	4038	2.0257
5626	84634	2.0257
64175	4041	2.0255
3291	3766	2.0254
2121	2200	2.0254
3854	9076	2.0254
3872	9076	2.0254
80144	6197	2.0254
341640	6197	2.0254
3265	7039	2.0253
10984	5157	2.0253
1387	6792	2.0253
5157	1028	2.0253
8546	6591	2.0252
2316	2074	2.0252
7454	6948	2.0251
90	3930	2.0251
50674	346171	2.0251
79659	54903	2.0251
5009	10166	2.0251
2916	8842	2.025
60506	8842	2.025
2200	64093	2.025
1718	2737	2.025
7066	5742	2.0249
23111	80208	2.0249
26121	7401	2.0248
23545	10484	2.0248
7401	762	2.0248
7401	7287	2.0248
1441	4609	2.0247
26121	124590	2.0247
55806	1041	2.0247
762	124590	2.0247
124590	7287	2.0247
64324	6913	2.0247
9321	1277	2.0246
4703	285489	2.0246
4613	64093	2.0246
4853	10225	2.0246
5192	26040	2.0246
5194	26040	2.0246
26040	5830	2.0246
875	1280	2.0245
157570	4998	2.0244
8085	54903	2.0244
4621	10225	2.0243
5009	166785	2.0243
1828	9076	2.0242
8504	219844	2.0242
1406	2916	2.0242
1406	60506	2.0242
219844	5195	2.0242
219844	5824	2.0242
9733	9076	2.0242
5727	51715	2.0242
2200	2245	2.0242
10084	91179	2.0241
80144	6926	2.0241
341640	6926	2.0241
9968	5077	2.0241
5745	860	2.024
4286	7439	2.024
2263	3977	2.024
3930	1146	2.024
9241	6197	2.0239
197131	9968	2.0239
91179	3930	2.0238
10082	4853	2.0237
4204	103	2.0236
286676	7381	2.0236
286676	27089	2.0236
286676	54902	2.0236
5727	2245	2.0236
117531	7381	2.0236
117531	27089	2.0236
117531	54902	2.0236
7007	7381	2.0236
7007	27089	2.0236
7007	54902	2.0236
2299	7381	2.0236
2299	27089	2.0236
2299	54902	2.0236
7381	9132	2.0236
7381	5962	2.0236
7381	64699	2.0236
7381	2070	2.0236
7381	79977	2.0236
9132	27089	2.0236
9132	54902	2.0236
5962	27089	2.0236
5962	54902	2.0236
27089	64699	2.0236
27089	2070	2.0236
27089	79977	2.0236
64699	54902	2.0236
54902	2070	2.0236
54902	79977	2.0236
1828	10804	2.0235
10559	7374	2.0235
145173	132884	2.0235
1281	2006	2.0235
4942	285440	2.0235
7227	9401	2.0235
4688	843	2.0234
843	653361	2.0234
2316	9820	2.0234
26040	170302	2.0234
6473	6662	2.0233
2998	5626	2.0233
55764	1001	2.0233
9723	147372	2.0233
157680	4882	2.0233
486	6557	2.0233
3155	3141	2.0233
1896	10804	2.0232
22948	9516	2.0232
1736	10804	2.0232
4023	64240	2.0232
4023	64241	2.0232
2155	2811	2.0231
2160	5624	2.0231
2192	145282	2.0231
2255	3759	2.0231
2316	3423	2.0231
157570	9968	2.0231
168667	10269	2.0231
54903	9968	2.0231
2719	2720	2.0228
501	57526	2.0227
283120	26040	2.0227
8504	26040	2.0226
2161	55687	2.0226
7046	875	2.0226
9531	3908	2.0226
5195	26040	2.0226
26040	5824	2.0226
3248	2200	2.0225
4692	9968	2.0225
80144	10225	2.0225
341640	10225	2.0225
6638	9968	2.0225
4204	2332	2.0224
8115	23495	2.0224
2121	4853	2.0223
546	5781	2.0222
545	6905	2.0222
54714	114902	2.0222
1301	10269	2.0221
1589	1584	2.0221
3339	9401	2.022
9719	2588	2.0219
51360	4792	2.0219
157570	6223	2.0219
3209	2317	2.0217
4621	1301	2.0217
80144	147372	2.0217
2719	6910	2.0217
147372	341640	2.0217
79147	57190	2.0217
8985	1146	2.0216
132884	64324	2.0216
7480	2316	2.0215
132884	9401	2.0215
8139	1959	2.0215
4000	2697	2.0215
10082	1387	2.0214
9333	57152	2.0214
1717	9839	2.0214
2273	3920	2.0214
6329	270	2.0214
4322	51119	2.0214
860	9820	2.0213
1200	6247	2.0213
4920	10683	2.0213
5172	5456	2.0213
925	7852	2.0212
6870	7380	2.021
6866	7380	2.021
4692	208	2.021
4692	3172	2.021
4692	3159	2.021
2203	5019	2.021
1718	2697	2.021
7380	26012	2.021
7380	60675	2.021
283120	658	2.021
9516	9990	2.021
3930	9496	2.021
6638	208	2.021
6638	3172	2.021
6638	3159	2.021
930	1053	2.0209
8504	1718	2.0209
1718	5195	2.0209
1718	5824	2.0209
4920	5447	2.0209
3508	5913	2.0209
6949	257	2.0209
9241	10225	2.0208
146227	6315	2.0208
146227	724066	2.0208
51715	6223	2.0208
3039	226	2.0208
3236	1146	2.0207
9244	1280	2.0207
546	10082	2.0206
6473	1302	2.0206
51360	224	2.0206
1301	2245	2.0206
2316	249	2.0206
6197	79158	2.0206
7291	9968	2.0206
8291	6443	2.0205
7046	30008	2.0205
54345	4487	2.0205
3033	6584	2.0204
3052	64220	2.0204
2162	5624	2.0203
590	2203	2.0203
4297	7066	2.0202
4204	170302	2.0202
4221	5728	2.0202
113278	79147	2.0202
25782	6926	2.0201
5308	4591	2.0201
11081	778	2.0201
538	4313	2.02
4644	4935	2.02
26504	1261	2.02
26504	5146	2.02
1280	249	2.02
7291	257	2.02
2121	7020	2.0199
3702	57379	2.0199
1280	10682	2.0199
7291	10225	2.0199
2335	7157	2.0198
5621	283989	2.0198
9509	81031	2.0198
64324	85358	2.0198
7248	2073	2.0198
34	27232	2.0197
6023	1301	2.0196
7508	3791	2.0196
176	9496	2.0196
7136	5913	2.0196
7140	5913	2.0196
79158	9401	2.0196
1387	1280	2.0195
9241	6299	2.0195
5669	729238	2.0195
5156	355	2.0195
7080	1733	2.0194
4281	80144	2.0194
4281	341640	2.0194
3315	26278	2.0194
54345	10161	2.0194
324	283120	2.0194
4703	4534	2.0193
841	50615	2.0193
6662	5913	2.0193
23064	8398	2.0192
147372	64220	2.0192
5649	170302	2.0191
4998	147372	2.019
538	2200	2.0189
1301	9820	2.0189
6710	6718	2.0189
131669	10161	2.0189
79659	658	2.0189
6399	1298	2.0188
9640	6687	2.0188
64093	5077	2.0188
8443	4882	2.0188
10913	1747	2.0187
7476	3339	2.0187
1747	128178	2.0187
6606	81857	2.0187
7080	389434	2.0186
4204	1501	2.0184
10559	6948	2.0184
37	5837	2.0184
1298	4921	2.0184
4621	113189	2.0183
9723	6910	2.0183
11093	6521	2.0183
7148	81031	2.0183
124583	9451	2.0183
7046	6223	2.0182
3845	64324	2.0182
6299	3110	2.0182
168667	285489	2.0181
1828	3909	2.018
6899	9723	2.018
6712	57165	2.018
4137	23230	2.018
7157	6690	2.018
2200	1300	2.0179
3265	3423	2.0178
5727	1301	2.0178
24	1462	2.0178
1376	34	2.0177
5781	161742	2.0177
7020	6197	2.0177
3759	8481	2.0177
8504	2316	2.0176
2157	6916	2.0176
6736	1029	2.0176
1736	103	2.0176
2316	5195	2.0176
2316	5824	2.0176
80208	79152	2.0176
1406	7299	2.0175
1311	4313	2.0175
6399	2720	2.0175
121512	6663	2.0175
54903	9401	2.0175
3141	5019	2.0175
2121	5781	2.0174
2175	5742	2.0174
411	64324	2.0174
6609	212	2.0174
2697	84627	2.0174
1406	4935	2.0173
841	4068	2.0173
100151683	4148	2.0173
732	4068	2.0172
78987	2006	2.0172
2778	6905	2.0172
729238	659	2.0172
1828	3691	2.0171
2184	7873	2.0171
4621	23545	2.0171
5728	7020	2.0171
26128	6197	2.0171
10594	24	2.017
9723	4998	2.017
182	78987	2.017
3848	5266	2.017
2956	5728	2.0169
3209	9451	2.0169
5728	5395	2.0169
54209	80208	2.0169
80208	7305	2.0169
10161	5818	2.0169
2539	212	2.0168
7337	6925	2.0168
3930	2697	2.0168
2110	229	2.0167
2109	229	2.0167
2108	229	2.0167
1311	5251	2.0167
3265	2697	2.0166
9060	658	2.0166
50506	6567	2.0166
1130	5873	2.0166
3549	9401	2.0166
6023	6223	2.0164
2175	3640	2.0164
2175	122042	2.0164
2200	860	2.0164
64175	6662	2.0163
2074	5828	2.0163
1411	5309	2.0162
538	4000	2.0162
1421	5309	2.0162
1811	1584	2.0162
8200	860	2.0162
5309	3769	2.0162
174	1499	2.0162
7476	8443	2.0162
4166	30813	2.0162
3000	64218	2.0162
139285	26040	2.0161
57379	7454	2.0161
860	6223	2.0161
2316	5189	2.0161
2316	55670	2.0161
701	54903	2.0161
2720	4322	2.0161
9321	5745	2.016
2245	7136	2.016
2245	7140	2.016
8200	8443	2.0159
4000	2737	2.0158
695	200942	2.0158
1829	6390	2.0157
25836	1280	2.0157
2200	5831	2.0157
80144	168667	2.0157
168667	341640	2.0157
545	1280	2.0156
4645	50674	2.0156
4287	6531	2.0156
2248	8626	2.0156
64805	3998	2.0156
1828	2706	2.0155
2121	57560	2.0155
9321	2261	2.0155
5781	26040	2.0155
3759	64840	2.0155
10491	4853	2.0155
2200	3845	2.0154
2260	6926	2.0154
5740	65266	2.0153
5740	1586	2.0153
65266	5409	2.0153
2200	1501	2.0153
3339	1180	2.0153
54808	9820	2.0153
79659	5447	2.0153
1586	5409	2.0153
4621	51715	2.0152
2245	1146	2.0152
2317	65109	2.0152
5631	4359	2.0152
7337	7306	2.0152
732	695	2.0152
3239	4000	2.0151
3209	4920	2.0151
4256	2697	2.0151
5727	2261	2.0151
1785	375790	2.0151
3791	4763	2.0151
348	50506	2.0151
64324	54903	2.0151
22948	4747	2.015
1513	3549	2.015
50846	7157	2.0149
2908	1187	2.0149
846	142680	2.0149
2263	8864	2.0149
3791	1643	2.0149
168667	2737	2.0149
7020	5825	2.0148
26504	114902	2.0148
1281	4853	2.0148
1834	5456	2.0147
958	7852	2.0147
2192	11285	2.0147
1308	2706	2.0147
3868	6303	2.0147
10686	1497	2.0147
1813	65018	2.0146
3239	54903	2.0146
5311	7428	2.0146
8910	65018	2.0146
8626	2316	2.0146
57449	2617	2.0146
9150	4747	2.0146
3052	55636	2.0146
8242	4920	2.0145
4703	113278	2.0145
23064	54332	2.0145
10082	8481	2.0144
7476	3977	2.0144
2121	54808	2.0143
7067	1497	2.0143
7473	57167	2.0143
23405	6528	2.0143
3155	166785	2.0143
2737	6926	2.0142
7299	1910	2.0142
6886	4602	2.0141
6886	2242	2.0141
6886	25	2.0141
6886	5914	2.0141
6886	3195	2.0141
6886	4342	2.0141
6886	5087	2.0141
3265	157570	2.0141
2138	139285	2.0141
4602	25	2.0141
4602	6955	2.0141
9733	80326	2.0141
1387	10117	2.0141
2242	25	2.0141
2242	6955	2.0141
25	5914	2.0141
25	6955	2.0141
25	3195	2.0141
25	4342	2.0141
25	5087	2.0141
10491	79158	2.0141
731	200942	2.0141
5914	6955	2.0141
6955	3195	2.0141
6955	4342	2.0141
6955	5087	2.0141
5354	9897	2.014
8241	7314	2.014
8241	23314	2.014
493753	5428	2.014
4281	2260	2.014
1340	5428	2.014
22868	5428	2.014
2998	5078	2.0139
8139	23095	2.0139
546	54903	2.0138
8200	23169	2.0138
91179	7169	2.0138
501	3785	2.0138
4621	100151683	2.0138
3702	841	2.0138
9211	3785	2.0138
54345	55612	2.0138
2138	6949	2.0136
5745	10269	2.0136
4286	2301	2.0136
2796	84634	2.0135
6223	3549	2.0135
7273	274	2.0135
5308	9401	2.0134
4609	3815	2.0134
6736	84634	2.0134
2737	7704	2.0134
8242	4983	2.0133
7020	26040	2.0133
2811	717	2.0133
3295	10225	2.0132
8504	51715	2.0132
51715	5195	2.0132
51715	5824	2.0132
25793	23400	2.0131
2131	54808	2.0131
1308	8626	2.0131
4976	5961	2.0131
435	34	2.013
2263	85358	2.013
51715	54880	2.013
435	162417	2.0129
2697	6949	2.0129
5340	54809	2.0128
1832	1001	2.0128
9759	658	2.0128
3791	4093	2.0128
6223	9401	2.0128
51422	4000	2.0127
10084	5781	2.0126
2138	8085	2.0126
1301	23545	2.0126
545	157570	2.0125
3673	64240	2.0125
3673	64241	2.0125
7077	1499	2.0125
4644	4948	2.0125
64175	4322	2.0125
3868	55612	2.0125
2074	5077	2.0125
4693	7439	2.0124
2158	7454	2.0123
2158	2244	2.0123
1302	79158	2.0123
5624	7428	2.0123
6314	8398	2.0123
545	1947	2.0122
7048	2317	2.0121
4256	9968	2.0121
23064	26090	2.0121
5660	57165	2.0121
4286	8546	2.012
3239	2200	2.0119
29929	8813	2.0119
5230	5213	2.0119
100151683	6197	2.0119
4292	7428	2.0118
1896	55505	2.0118
1896	55651	2.0118
1890	11232	2.0118
1301	132884	2.0118
7428	4436	2.0118
1586	9049	2.0118
5781	7020	2.0117
8626	157570	2.0117
4998	2719	2.0117
1716	229	2.0116
1298	59341	2.0116
6315	6908	2.0116
2697	26040	2.0116
6908	724066	2.0116
7067	7248	2.0115
132158	27249	2.0114
57338	25978	2.0114
860	9496	2.0114
1293	23345	2.0114
1291	23345	2.0114
4920	6910	2.0114
56652	54840	2.0113
2245	9401	2.0113
545	139285	2.0112
4261	8647	2.0112
8625	8647	2.0112
7170	9499	2.0112
8647	5994	2.0112
8647	5993	2.0112
1829	4000	2.0111
4221	3791	2.011
4221	5578	2.011
57338	23400	2.011
1311	9241	2.011
145173	182	2.011
9639	26278	2.011
132884	9451	2.0109
1281	4000	2.0109
9573	64218	2.0109
50846	5157	2.0108
3110	57167	2.0108
7248	1029	2.0108
2956	7428	2.0107
5395	7428	2.0107
10397	2617	2.0107
103	5156	2.0107
121512	4000	2.0106
64840	3930	2.0106
11181	5406	2.0105
283989	25978	2.0105
6331	659	2.0105
55755	7846	2.0104
285590	1300	2.0104
1308	3858	2.0104
55835	7846	2.0104
545	7704	2.0103
2990	4669	2.0103
3691	3854	2.0103
3691	3872	2.0103
4621	6662	2.0103
841	8647	2.0103
3854	55505	2.0103
3854	55651	2.0103
7170	57190	2.0103
3872	55505	2.0103
3872	55651	2.0103
80025	25953	2.0103
1540	1029	2.0103
2200	8864	2.0102
6710	8647	2.0102
6315	773	2.0102
773	724066	2.0102
2159	3053	2.0101
5745	5744	2.0101
7454	1991	2.0101
3239	3930	2.01
9445	11315	2.01
83959	2703	2.0099
54880	5818	2.0099
7508	2071	2.0098
57716	9150	2.0098
860	10484	2.0098
1298	4882	2.0098
1643	2071	2.0098
1188	1584	2.0098
2157	3053	2.0097
26504	9622	2.0097
157570	147372	2.0097
368	81031	2.0097
145173	2074	2.0096
10436	7136	2.0096
10436	7140	2.0096
5727	7291	2.0095
1376	5224	2.0095
5781	4000	2.0095
58	285489	2.0095
595	5155	2.0094
595	4330	2.0094
1758	249	2.0094
7428	4763	2.0094
6768	2068	2.0093
2200	1302	2.0093
859	284119	2.0093
113235	6948	2.0093
8869	10159	2.0093
1991	5897	2.0093
1991	5896	2.0093
4629	2200	2.0092
773	6908	2.0092
2719	23414	2.0092
5191	2074	2.0092
174	324	2.0091
100151683	8481	2.0091
57449	4747	2.0091
7067	652	2.009
5376	9990	2.0089
5339	9333	2.0089
1836	1387	2.0089
8517	51360	2.0089
51715	79158	2.0089
7050	10801	2.0088
1387	64840	2.0088
1836	1292	2.0087
5626	1584	2.0087
546	80144	2.0086
546	341640	2.0086
5781	100151683	2.0086
83394	9227	2.0086
11093	2038	2.0086
9227	103	2.0086
2201	100151683	2.0085
731	5897	2.0085
731	5896	2.0085
8985	2201	2.0084
4621	6197	2.0084
25836	9839	2.0084
2263	3052	2.0084
51021	85476	2.0083
1308	3848	2.0083
10002	9573	2.0083
6311	6687	2.0082
2956	5155	2.0081
2956	4330	2.0081
546	652	2.0081
5395	5155	2.0081
5395	4330	2.0081
925	6356	2.008
6899	55636	2.008
2120	5156	2.008
4291	5156	2.008
7045	54507	2.008
6455	5156	2.008
4170	5156	2.008
2322	5156	2.008
8021	5156	2.008
8028	5156	2.008
4026	5156	2.008
23365	5156	2.008
4869	5156	2.008
4066	5156	2.008
5156	602	2.008
5156	8301	2.008
5156	8833	2.008
5156	54904	2.008
5156	1050	2.008
6785	7299	2.0079
760	1186	2.0079
3295	701	2.0078
10082	1947	2.0078
3239	2255	2.0078
3265	5728	2.0078
2512	4287	2.0078
5727	701	2.0078
1387	7227	2.0078
4935	4070	2.0078
29851	4068	2.0077
64093	4882	2.0076
5192	9401	2.0076
5194	9401	2.0076
9401	5830	2.0076
25836	79659	2.0075
81704	2022	2.0075
718	3426	2.0075
2719	7227	2.0075
23169	79659	2.0073
5116	4920	2.0073
843	730	2.0071
843	712	2.0071
22	23064	2.0071
4591	79158	2.0071
26040	9968	2.0071
546	1146	2.007
91179	1947	2.007
3691	3853	2.007
51099	51371	2.007
6794	79577	2.007
5631	1959	2.007
10084	10225	2.0069
25836	2255	2.0069
57716	4000	2.0069
9289	7846	2.0069
90	7227	2.0069
64324	6662	2.0069
545	652	2.0068
3239	145173	2.0068
9321	3549	2.0068
1292	2010	2.0068
4763	1029	2.0068
6010	6247	2.0067
1316	324	2.0067
51360	3861	2.0067
9531	3920	2.0067
3291	5979	2.0066
25782	2245	2.0066
1836	6913	2.0066
6445	1293	2.0066
6445	1291	2.0066
5224	487	2.0066
3339	4010	2.0066
2160	5627	2.0065
1301	157570	2.0064
5605	5192	2.0064
5605	5194	2.0064
5605	5830	2.0064
5604	5192	2.0064
5604	5194	2.0064
5604	5830	2.0064
3039	2040	2.0064
54880	257	2.0064
2978	2074	2.0063
1832	3853	2.0063
8504	8481	2.0063
80781	10585	2.0063
6442	1756	2.0063
3852	1540	2.0063
51715	3930	2.0063
8481	5195	2.0063
8481	5824	2.0063
2916	6100	2.0062
2916	6101	2.0062
2916	3614	2.0062
60506	6100	2.0062
60506	6101	2.0062
60506	3614	2.0062
7050	7020	2.0062
8195	64840	2.0062
701	170302	2.0062
9820	1947	2.0062
9839	10225	2.0062
8200	9401	2.0061
4621	7020	2.0061
6443	9531	2.0061
2697	1513	2.0061
9401	1947	2.0061
8626	55315	2.006
54840	9927	2.006
5009	3155	2.006
145173	6662	2.0059
6716	3972	2.0059
4593	285489	2.0059
79659	3549	2.0059
9839	64220	2.0059
478	55145	2.0058
7021	3759	2.0056
1302	5116	2.0056
3758	10686	2.0056
3759	9401	2.0056
8481	6913	2.0056
1186	203859	2.0056
1376	788	2.0054
81794	51715	2.0054
64840	4036	2.0054
2538	4023	2.0053
4247	2201	2.0053
2512	6314	2.0052
5727	5781	2.0052
1727	3039	2.0052
7439	4948	2.0052
164656	326	2.0051
6899	1501	2.0051
25836	392255	2.0051
2737	673	2.0051
545	9241	2.005
25782	6662	2.005
4204	10479	2.005
55764	4853	2.005
64175	1311	2.005
5728	9968	2.005
5781	9968	2.005
6910	55636	2.005
8291	7170	2.0049
875	368	2.0049
10484	9401	2.0049
170302	1947	2.0049
164656	84701	2.0048
1387	2074	2.0048
2200	9509	2.0048
81857	26090	2.0048
2916	10133	2.0047
60506	10133	2.0047
7374	4068	2.0047
3508	26353	2.0047
139285	5781	2.0046
1785	23095	2.0045
3784	788	2.0045
65055	26090	2.0045
546	5189	2.0044
546	55670	2.0044
4629	6262	2.0044
2245	9820	2.0044
2736	286077	2.0044
286676	50964	2.0043
117531	50964	2.0043
5795	7428	2.0043
7007	50964	2.0043
50964	2299	2.0043
50964	9132	2.0043
50964	5962	2.0043
50964	64699	2.0043
50964	2070	2.0043
50964	79977	2.0043
7428	8313	2.0043
7428	27030	2.0043
7428	2033	2.0043
538	2720	2.0042
8504	100151683	2.0042
10559	113235	2.0042
1717	4920	2.0042
100151683	5195	2.0042
100151683	5824	2.0042
7169	4921	2.0042
1387	10743	2.0041
1301	81794	2.0041
5002	5071	2.0041
6473	23169	2.004
164656	113235	2.0039
6853	5063	2.0039
5728	9562	2.0039
3858	3887	2.0039
3858	3889	2.0039
3858	3892	2.0039
2121	139285	2.0038
3265	5781	2.0038
219844	6913	2.0038
55764	145173	2.0038
3815	207	2.0038
6687	5582	2.0038
6913	5077	2.0038
1733	7849	2.0037
488	3918	2.0037
488	3914	2.0037
6736	201163	2.0036
5669	50485	2.0036
1643	1642	2.0036
2706	3082	2.0036
2706	51168	2.0036
55764	5605	2.0035
55764	5604	2.0035
2301	54507	2.0035
131669	5053	2.0035
28982	114902	2.0034
3295	673	2.0033
79813	1717	2.0033
546	6299	2.0033
596	6208	2.0033
2245	3339	2.0033
2301	4990	2.0033
5327	659	2.0032
3265	4621	2.0032
3273	659	2.0032
23111	6687	2.0032
778	1122	2.0032
1678	5961	2.0032
5573	4763	2.0032
567	200942	2.0031
9759	5744	2.0031
889	93183	2.0031
9451	79158	2.003
91179	65109	2.0029
5155	4763	2.0029
4763	4330	2.0029
843	326	2.0028
2261	9509	2.0028
64093	7136	2.0028
64093	7140	2.0028
64840	1281	2.0028
1836	3265	2.0027
9657	7827	2.0027
2978	2068	2.0026
8504	64324	2.0026
57338	1639	2.0026
2697	10269	2.0026
64324	5195	2.0026
64324	5824	2.0026
284403	10159	2.0025
1828	1832	2.0024
2121	100151683	2.0024
2539	146059	2.0024
8546	1908	2.0024
23064	4359	2.0024
7227	9968	2.0024
1829	131118	2.0023
2175	103	2.0023
5255	6566	2.0023
5308	8195	2.0022
4613	55636	2.0022
9451	2074	2.0022
219844	5189	2.0021
219844	55670	2.0021
5373	2155	2.002
23111	51062	2.002
1301	9509	2.002
9639	23095	2.002
9820	2737	2.002
283989	5663	2.0019
25782	1146	2.0018
843	3857	2.0018
5116	54903	2.0018
5354	6314	2.0017
4286	54714	2.0017
5781	4853	2.0017
4068	613	2.0017
9968	57167	2.0017
950	54840	2.0016
2147	11231	2.0016
2147	5589	2.0016
219844	2261	2.0016
11231	5054	2.0016
7443	113278	2.0016
3848	9076	2.0016
84634	80067	2.0016
5589	5054	2.0016
326625	5009	2.0015
23545	10225	2.0015
4137	80025	2.0015
1836	4313	2.0014
4286	9573	2.0014
7020	3339	2.0014
176	4921	2.0014
9321	7476	2.0013
10585	79147	2.0013
26580	118813	2.0013
6392	7248	2.0013
54332	3508	2.0013
2706	57152	2.0013
1497	6514	2.0013
2916	10594	2.0012
60506	10594	2.0012
57716	6663	2.0012
2335	7428	2.0012
23064	6606	2.0012
79083	8456	2.0012
4921	7227	2.0012
7157	701	2.0011
4487	9401	2.0011
546	8085	2.001
8988	121512	2.001
5745	2260	2.001
9516	26090	2.001
9782	9531	2.0009
4692	2260	2.0009
176	411	2.0009
2260	6638	2.0009
1836	10683	2.0008
7508	1642	2.0008
825	375790	2.0008
24	7299	2.0008
157570	8085	2.0007
25782	9820	2.0006
6452	55812	2.0006
8643	54949	2.0006
51684	54949	2.0006
5950	5158	2.0006
5155	54949	2.0006
6598	54949	2.0006
54949	4330	2.0006
8988	3508	2.0004
843	731	2.0004
2263	4921	2.0004
261734	1497	2.0003
545	4621	2.0001
7840	208	2.0001
7840	3159	2.0001
4920	4313	2.0001
3887	5818	2.0001
3889	5818	2.0001
3892	5818	2.0001
6662	9451	2.0001
8200	9060	2
2778	2737	2
9129	5956	2
7306	1908	2
10082	5781	1.9999
1836	90	1.9999
3674	7066	1.9999
2155	3690	1.9999
9516	59341	1.9999
2175	641	1.9998
6770	2335	1.9998
91179	860	1.9996
2161	6718	1.9996
843	5156	1.9996
7139	2720	1.9996
219844	6662	1.9995
7068	2778	1.9995
4692	2245	1.9995
2245	6638	1.9995
3431	3981	1.9995
3043	6208	1.9995
9227	28982	1.9994
1302	2263	1.9993
2263	5913	1.9993
7169	6261	1.9993
64840	9820	1.9993
80184	652	1.9993
3236	4313	1.9992
2153	7010	1.9992
2936	212	1.9992
3717	2702	1.9992
1719	212	1.9992
182	5192	1.9992
182	5194	1.9992
182	5830	1.9992
2876	212	1.9992
3845	2737	1.9992
51251	212	1.9992
51218	212	1.9992
203	212	1.9992
212	54977	1.9992
8200	6662	1.9991
6010	285440	1.9991
5631	51168	1.9991
4683	7454	1.999
197131	10161	1.999
7374	204	1.999
6611	1501	1.999
25782	9719	1.9989
5740	6755	1.9989
10558	9639	1.9989
1301	124583	1.9989
182	338	1.9989
6755	5409	1.9989
121512	54840	1.9988
1278	2720	1.9987
10804	9076	1.9987
54903	57167	1.9987
91179	6611	1.9986
2200	64220	1.9986
2317	84572	1.9986
6690	79577	1.9986
2200	1718	1.9985
2316	257	1.9985
145173	22858	1.9984
1828	79644	1.9983
2201	64324	1.9983
57449	4359	1.9983
4920	7704	1.9983
84572	51715	1.9982
6303	1001	1.9982
9211	154881	1.9981
2316	2006	1.9981
2074	5825	1.9981
219844	652	1.998
10516	1277	1.998
7021	54880	1.998
7450	94	1.998
5649	26276	1.998
9244	7227	1.9979
51324	23400	1.9979
3431	3561	1.9979
55755	5048	1.9978
861	3815	1.9978
3339	6197	1.9978
55835	5048	1.9978
9839	55636	1.9978
3265	25836	1.9977
7476	7136	1.9977
7476	7140	1.9977
5631	81857	1.9977
6299	9401	1.9977
4602	1991	1.9976
2242	1991	1.9976
5914	1991	1.9976
3195	1991	1.9976
1991	4342	1.9976
1991	5087	1.9976
5308	26128	1.9975
1387	652	1.9975
595	7249	1.9975
2245	147372	1.9975
7428	6690	1.9975
142680	8074	1.9975
5538	8842	1.9975
6473	860	1.9974
5727	2200	1.9974
6785	5956	1.9974
2245	64840	1.9974
55812	5956	1.9974
3786	10159	1.9974
70	2771	1.9974
3930	6654	1.9974
100506658	2629	1.9974
4647	5456	1.9973
8481	7291	1.9973
4893	7249	1.9973
54903	6913	1.9973
3265	2260	1.9972
145282	9241	1.9972
595	201163	1.9972
7454	1535	1.9972
7454	1536	1.9972
100151683	5649	1.9972
2184	2542	1.9971
6399	4010	1.9971
1282	5961	1.9971
51715	4313	1.9971
4286	1121	1.997
4158	103	1.997
1277	4998	1.997
3295	100506658	1.9969
3207	4038	1.9969
1316	657	1.9969
4595	657	1.9969
3000	6100	1.9969
3000	6101	1.9969
3000	3614	1.9969
4854	7276	1.9969
50506	7249	1.9969
286676	617	1.9968
117531	617	1.9968
7007	617	1.9968
2299	617	1.9968
9132	617	1.9968
55505	5818	1.9968
5962	617	1.9968
617	64699	1.9968
617	2070	1.9968
617	79977	1.9968
55651	5818	1.9968
6899	7067	1.9967
5744	3549	1.9967
5727	9241	1.9967
875	81794	1.9967
4036	80144	1.9967
4036	341640	1.9967
2720	2074	1.9967
6663	7306	1.9967
4692	157680	1.9966
157680	6638	1.9966
10484	64840	1.9966
64093	1146	1.9965
6473	100151683	1.9964
1301	79659	1.9964
3423	2720	1.9964
3299	2512	1.9963
55764	2200	1.9963
5192	652	1.9963
5194	652	1.9963
652	5830	1.9963
3643	283120	1.9962
4204	4983	1.9962
3853	55505	1.9962
3853	55651	1.9962
79659	10225	1.9962
538	2192	1.9961
7167	3040	1.9961
197131	2737	1.9961
2697	10682	1.9961
219844	7020	1.996
2263	701	1.996
6017	4286	1.9959
1122	1545	1.9959
3549	57167	1.9959
2956	54949	1.9958
9759	4882	1.9958
5395	54949	1.9958
701	5447	1.9958
5727	1718	1.9957
2719	6223	1.9957
2162	1471	1.9956
2936	6710	1.9956
411	6662	1.9956
6710	51251	1.9956
6710	203	1.9956
4998	64324	1.9956
2121	3339	1.9955
326625	162417	1.9955
4692	8450	1.9955
596	10456	1.9955
846	51218	1.9955
